2.00355042912567E-04,2.00348855948842E-04,02,52,58
2.00355918794633E-04,2.00349731803861E-04,02,53,21
2.00355963444667E-04,2.00349776452516E-04,02,53,31
2.00355972699867E-04,2.0034978570743E-04,02,53,41
2.00356061152933E-04,2.00349874157765E-04,02,53,51
2.00356125085667E-04,2.00349938088524E-04,02,54,00
2.00356171787733E-04,2.00349984789149E-04,02,54,10
2.00356213447733E-04,2.00350026447862E-04,02,54,20
2.00356253758833E-04,2.00350066757717E-04,02,54,30
2.00356296623133E-04,2.00350109620694E-04,02,54,40
2.00356342673633E-04,2.00350155669772E-04,02,54,50
2.00356389131267E-04,2.0035020212597E-04,02,55,00
2.00356433861967E-04,2.00350246855289E-04,02,55,10
2.00356477644433E-04,2.00350290636404E-04,02,55,20
2.003565679648E-04,2.00350380953981E-04,02,55,30
2.00356654925367E-04,2.00350467911863E-04,02,55,40
2.00356742542367E-04,2.00350555526157E-04,02,55,50
2.003568324221E-04,2.00350645403115E-04,02,56,00
2.00356925692367E-04,2.00350738670501E-04,02,56,10
0.000200357018693,2.00350831668263E-04,02,56,20
2.003571103816E-04,2.00350923354031E-04,02,56,30
2.00357198658833E-04,2.00351011628539E-04,02,56,40
2.003572841249E-04,2.00351097091966E-04,02,56,50
2.003573699254E-04,2.00351182889817E-04,02,57,00
2.003574545422E-04,2.00351267504004E-04,02,57,10
2.00357539546833E-04,2.00351352506012E-04,02,57,20
2.003576251204E-04,2.00351438076936E-04,02,57,30
2.00357709521667E-04,2.00351522475597E-04,02,57,40
2.003577912677E-04,2.00351604219106E-04,02,57,50
2.003578670478E-04,2.00351679996866E-04,02,58,00
2.003585580307E-04,2.00352370958428E-04,02,58,23
2.00358519486433E-04,2.00352332415352E-04,02,58,33
2.00358579300167E-04,2.00352392227238E-04,02,58,43
0.000200358601808,2.00352414734376E-04,02,58,53
2.00358624521933E-04,2.00352437447608E-04,02,59,03
2.003586482838E-04,2.00352461208741E-04,02,59,13
2.00358679499633E-04,2.0035249242361E-04,02,59,22
2.00358711528067E-04,2.00352524451055E-04,02,59,32
2.00358740898033E-04,2.00352553820114E-04,02,59,42
2.003587725026E-04,2.00352585423705E-04,02,59,52
2.003588069024E-04,2.00352619822443E-04,03,00,02
2.00358840356333E-04,2.00352653275343E-04,03,00,12
2.00358871721433E-04,2.00352684639475E-04,03,00,22
2.003589338624E-04,2.00352746778522E-04,03,00,32
2.00358999467633E-04,2.0035281238173E-04,03,00,42
2.00359067033267E-04,2.00352879945277E-04,03,00,52
0.000200359133487,2.00352946396958E-04,03,01,02
2.00359200820267E-04,2.00353013728145E-04,03,01,12
2.003592711506E-04,2.00353084056307E-04,03,01,22
2.00359341716667E-04,2.00353154620194E-04,03,01,32
2.00359408950833E-04,2.00353221852285E-04,03,01,42
2.003594754762E-04,2.00353288375597E-04,03,01,52
2.00359541765033E-04,2.00353354662384E-04,03,02,02
2.00359605793567E-04,2.0035341868894E-04,03,02,12
2.00359668747033E-04,2.00353481640462E-04,03,02,22
2.003597326264E-04,2.00353545517856E-04,03,02,32
2.00359797516733E-04,2.00353610406186E-04,03,02,42
2.00359862709567E-04,2.00353675597006E-04,03,02,52
2.00359925628733E-04,2.0035373851423E-04,03,03,02
2.003599849562E-04,2.00353797839865E-04,03,03,12
2.00360042370467E-04,2.00353855252358E-04,03,03,22
2.00360098113967E-04,2.00353910994137E-04,03,03,32
2.003601574466E-04,2.00353970324938E-04,03,03,41
2.00360215296167E-04,2.00354028172718E-04,03,03,51
2.00360273564333E-04,2.00354086439086E-04,03,04,01
2.00360333149333E-04,2.00354146022246E-04,03,04,11
2.003603886365E-04,2.00354201507699E-04,03,04,21
2.003604427659E-04,2.00354255635427E-04,03,04,31
2.003604972268E-04,2.00354310094646E-04,03,04,41
2.00360552857967E-04,2.00354365724094E-04,03,04,51
2.00360612321867E-04,2.00354425186158E-04,03,05,01
2.00360672611233E-04,2.00354485473663E-04,03,05,11
2.00361223376233E-04,2.00355036221655E-04,03,05,35
2.003611968094E-04,2.00355009655643E-04,03,05,44
2.00361196111633E-04,2.00355008957897E-04,03,05,54
2.00361218712867E-04,2.00355031558433E-04,03,06,04
2.00361230578767E-04,2.00355043423966E-04,03,06,14
2.003612400487E-04,2.00355052893607E-04,03,06,24
2.00361255769467E-04,2.00355068613888E-04,03,06,34
2.00361272101633E-04,2.00355084945551E-04,03,06,44
2.00361289538833E-04,2.00355102382212E-04,03,06,54
2.003613089707E-04,2.00355121813479E-04,03,07,04
2.00361328988033E-04,2.00355141830194E-04,03,07,14
2.00361348522533E-04,2.00355161364091E-04,03,07,24
2.00361367277533E-04,2.00355180118512E-04,03,07,34
2.00361405425033E-04,2.00355218264834E-04,03,07,44
2.003614476681E-04,2.00355260506596E-04,03,07,54
2.003614922081E-04,2.00355305045221E-04,03,08,04
2.00361535175233E-04,2.00355348011027E-04,03,08,14
2.003615794727E-04,2.00355392307126E-04,03,08,23
2.00361622998233E-04,2.00355435831315E-04,03,08,33
2.00361666090533E-04,2.00355478922284E-04,03,08,43
2.00361711944167E-04,2.00355524774502E-04,03,08,53
2.003617581904E-04,2.00355571019307E-04,03,09,03
2.00361803062167E-04,2.00355615889688E-04,03,09,13
2.003618461077E-04,2.00355658933892E-04,03,09,23
2.00361888796467E-04,2.00355701621341E-04,03,09,33
2.003619323569E-04,2.00355745180429E-04,03,09,43
2.00361978315967E-04,2.00355791138076E-04,03,09,53
2.00362021047367E-04,2.00355833868157E-04,03,10,03
2.00362065068167E-04,2.00355877887597E-04,03,10,13
2.00362107821567E-04,2.00355920639677E-04,03,10,23
2.003621447556E-04,2.0035595757257E-04,03,10,33
2.00362182625333E-04,2.00355995441134E-04,03,10,43
2.00362223871933E-04,2.0035603668646E-04,03,10,53
2.00362262747333E-04,2.0035607556066E-04,03,11,03
2.00362294422533E-04,2.00356107234882E-04,03,11,13
2.00362326725767E-04,2.00356139537117E-04,03,11,23
2.00362362340867E-04,2.00356175151118E-04,03,11,33
2.003624013636E-04,2.00356214172646E-04,03,11,43
2.00362439035367E-04,2.00356251843249E-04,03,11,53
2.00362475500767E-04,2.00356288307523E-04,03,12,03
2.003625144033E-04,2.00356327208855E-04,03,12,13
2.00362555107933E-04,2.00356367912232E-04,03,12,23
2.00362593732167E-04,2.00356406535272E-04,03,12,32
2.00362631020233E-04,2.00356443822187E-04,03,12,42
2.00362673142867E-04,2.0035648594352E-04,03,12,52
2.003627125045E-04,2.00356525303938E-04,03,13,02
2.00362747096733E-04,2.00356559895103E-04,03,13,12
2.00362779325633E-04,2.00356592123008E-04,03,13,22
2.00362810971833E-04,2.00356623768231E-04,03,13,32
2.00362845898667E-04,2.00356658693985E-04,03,13,42
2.00362880276833E-04,2.0035669307109E-04,03,13,52
2.003629108579E-04,2.00356723651213E-04,03,14,02
2.00362942556267E-04,2.00356755348601E-04,03,14,12
2.00362977524333E-04,2.00356790315587E-04,03,14,22
2.003630122475E-04,2.00356825037682E-04,03,14,32
2.00363047371333E-04,2.00356860160431E-04,03,14,42
2.00363082169167E-04,2.00356894957189E-04,03,14,52
2.00363117250033E-04,2.00356930036973E-04,03,15,02
2.00363154140533E-04,2.00356966926333E-04,03,15,12
2.00363188741467E-04,2.00357001526198E-04,03,15,22
2.00363221522267E-04,2.00357034305986E-04,03,15,32
