2.00339835012567E-04,2.00333648518461E-04,12,15,50
2.00339956665367E-04,2.00333770167505E-04,12,15,59
2.00340059036633E-04,2.0033387253561E-04,12,16,09
2.00340142303533E-04,2.00333955799939E-04,12,16,19
2.00340233785567E-04,2.00334047279147E-04,12,16,29
2.00340349248267E-04,2.00334162738282E-04,12,16,39
2.00340476763733E-04,2.00334290249811E-04,12,16,49
2.00340594274867E-04,2.00334407757315E-04,12,16,59
2.00340815481967E-04,2.00334628957585E-04,12,17,09
2.00341040414333E-04,2.00334853883005E-04,12,17,19
0.000200341263387,2.00335076848787E-04,12,17,29
2.003429598197E-04,2.00336773229101E-04,12,17,53
2.00343135351867E-04,2.00336948755847E-04,12,18,03
2.00343449987567E-04,2.00337263381831E-04,12,18,12
2.00343548291667E-04,2.00337361682895E-04,12,18,22
2.00343614437467E-04,2.00337427826653E-04,12,18,32
2.003436589086E-04,2.00337472296413E-04,12,18,42
2.003437117885E-04,2.0033752517468E-04,12,18,52
2.00343781832967E-04,2.00337595216984E-04,12,19,02
0.000200343857119,2.00337670500692E-04,12,19,12
2.00343945563367E-04,2.00337758942328E-04,12,19,22
2.00344056277133E-04,2.00337869652676E-04,12,19,32
2.00344167082933E-04,2.00337980455054E-04,12,19,42
2.003454151156E-04,2.00339228449181E-04,12,20,06
2.003455667723E-04,2.00339380101198E-04,12,20,15
2.003458195041E-04,2.00339632825194E-04,12,20,25
2.00345916195067E-04,2.00339729513175E-04,12,20,35
2.00346012933767E-04,2.00339826248887E-04,12,20,45
2.00346107411233E-04,2.00339920723436E-04,12,20,55
2.003461913656E-04,2.00340004675211E-04,12,21,05
2.00346267569833E-04,2.00340080877091E-04,12,21,15
2.00346334069633E-04,2.00340147374837E-04,12,21,25
2.00346395279733E-04,2.00340208583047E-04,12,21,35
2.003464645678E-04,2.00340277868974E-04,12,21,45
2.00346535670867E-04,2.00340348969845E-04,12,21,55
2.00346610426333E-04,2.00340423723003E-04,12,22,05
2.00346765062067E-04,2.00340578353962E-04,12,22,15
2.00346922669933E-04,2.00340735956961E-04,12,22,25
2.00347094893667E-04,2.00340908175376E-04,12,22,35
2.003481443355E-04,2.00341957584803E-04,12,22,58
2.003484253465E-04,2.00342238587125E-04,12,23,08
2.00348523754433E-04,2.0034233699202E-04,12,23,18
2.00348576835067E-04,2.00342390071014E-04,12,23,28
2.003486851681E-04,2.00342498400702E-04,12,23,38
2.00348781873633E-04,2.00342595103249E-04,12,23,48
2.003488389669E-04,2.00342652194753E-04,12,23,58
2.00348905603667E-04,2.00342718829462E-04,12,24,07
2.00348985497733E-04,2.00342798721061E-04,12,24,17
2.00349050348567E-04,2.00342863569892E-04,12,24,27
2.00349105512533E-04,2.00342918732155E-04,12,24,37
2.00349158877267E-04,2.00342972095241E-04,12,24,47
2.003492079902E-04,2.00343021206657E-04,12,24,57
2.003493187624E-04,2.00343131975437E-04,12,25,07
2.00349430415433E-04,2.00343243625022E-04,12,25,17
2.00349562900533E-04,2.00343376106031E-04,12,25,27
2.00349706425767E-04,2.00343519626832E-04,12,25,37
2.00349835302633E-04,2.00343648499719E-04,12,25,47
2.00349948999667E-04,2.00343762193242E-04,12,25,57
2.003506095232E-04,2.00344422696378E-04,12,26,21
2.00350483404667E-04,2.00344296581739E-04,12,26,31
2.00350362318267E-04,2.00344175499078E-04,12,26,40
2.00350664744633E-04,2.00344477916106E-04,12,26,50
2.003509678175E-04,2.00344780979614E-04,12,27,00
2.00351077787633E-04,2.00344890946351E-04,12,27,10
2.00351042917867E-04,2.00344856077661E-04,12,27,20
2.00351049262667E-04,2.00344862422265E-04,12,27,30
2.00351085901933E-04,2.00344899060401E-04,12,27,40
2.003511020813E-04,2.00344915239268E-04,12,27,50
2.00351113030533E-04,2.00344926188163E-04,12,28,00
2.003511305373E-04,2.00344943694389E-04,12,28,10
2.00351157983833E-04,2.00344971140075E-04,12,28,20
2.00351258336867E-04,2.00345071490009E-04,12,28,30
2.003513299532E-04,2.00345143104131E-04,12,28,40
2.00351395553267E-04,2.00345208702172E-04,12,28,50
2.00351493077133E-04,2.00345306223027E-04,12,29,00
2.003516039766E-04,2.00345417119069E-04,12,29,09
2.00351703529267E-04,2.00345516668662E-04,12,29,19
2.003517966424E-04,2.0034560977892E-04,12,29,29
2.00351877346633E-04,2.00345690480661E-04,12,29,39
2.003519595497E-04,2.00345772681189E-04,12,29,49
2.003520566221E-04,2.00345869750592E-04,12,29,59
2.003521409358E-04,2.00345954061688E-04,12,30,09
2.003521924476E-04,2.00346005571897E-04,12,30,19
2.00352268529567E-04,2.00346081651514E-04,12,30,29
2.00352382239067E-04,2.00346195357503E-04,12,30,39
2.00352455344933E-04,2.00346268461112E-04,12,30,49
2.00352491484533E-04,2.00346304599596E-04,12,30,59
2.00352553796367E-04,2.00346366909505E-04,12,31,09
2.00352639538633E-04,2.00346452649124E-04,12,31,19
2.00352725698733E-04,2.00346538806564E-04,12,31,29
2.00352802539133E-04,2.00346615644591E-04,12,31,39
2.003533336282E-04,2.00347146717258E-04,12,32,02
2.00353175475933E-04,2.00346988569875E-04,12,32,12
2.00353211787867E-04,2.00347024880687E-04,12,32,22
2.00353287281367E-04,2.00347100371855E-04,12,32,32
2.00353380527233E-04,2.00347193614843E-04,12,32,42
2.00353448725067E-04,2.0034726181057E-04,12,32,52
2.003534949552E-04,2.00347308039276E-04,12,33,02
2.003535387226E-04,2.00347351805324E-04,12,33,12
2.00353571701267E-04,2.00347384782973E-04,12,33,22
2.00353587568067E-04,2.00347400649283E-04,12,33,32
2.00353599189933E-04,2.0034741227079E-04,12,33,42
2.003536388854E-04,2.00347451965031E-04,12,33,51
2.00353699703467E-04,2.0034751278122E-04,12,34,01
2.00353810893833E-04,2.00347623968153E-04,12,34,11
0.000200353915004,2.00347728075105E-04,12,34,21
2.00354011638033E-04,2.00347824706154E-04,12,34,31
2.00354117651833E-04,2.0034793071668E-04,12,34,41
2.003542350528E-04,2.00348048114022E-04,12,34,51
2.00354352335133E-04,2.00348165392733E-04,12,35,01
2.00354458508133E-04,2.00348271562455E-04,12,35,11
2.00354554086667E-04,2.00348367138036E-04,12,35,21
2.00354607354067E-04,2.00348420403792E-04,12,35,31
2.003546066025E-04,2.00348419652248E-04,12,35,41
2.00354608031567E-04,2.00348421081271E-04,12,35,51
2.003546379776E-04,2.00348451026379E-04,12,36,01
2.00354678378467E-04,2.00348491425998E-04,12,36,11
2.003547338675E-04,2.00348546913318E-04,12,36,21
2.003548033226E-04,2.00348616366273E-04,12,36,31
2.003548648739E-04,2.00348677915673E-04,12,36,41
2.00354926809333E-04,2.00348739849193E-04,12,36,51
0.000200354992496,2.00348805533832E-04,12,37,01
0.00020035508818,2.00348901214877E-04,12,37,11
2.003552406006E-04,2.0034905363077E-04,12,37,21
2.00355371536033E-04,2.0034918456216E-04,12,37,31
2.003554395781E-04,2.00349252602126E-04,12,37,41
2.00355504191167E-04,2.00349317213197E-04,12,37,51
2.003555741904E-04,2.00349387210269E-04,12,38,01
2.00355651109833E-04,2.00349464127327E-04,12,38,11
2.00356114501067E-04,2.00349927504251E-04,12,38,34
2.003564792647E-04,2.0035029225662E-04,12,38,44
2.00356782123733E-04,2.00350595106301E-04,12,38,54
2.003564746707E-04,2.00350287662762E-04,12,39,04
2.003563464315E-04,2.00350159427522E-04,12,39,14
2.003563996878E-04,2.00350212682178E-04,12,39,23
2.00356432215967E-04,2.0035024520934E-04,12,39,33
2.00356423791933E-04,2.00350236785567E-04,12,39,43
2.00356420861467E-04,2.0035023385519E-04,12,39,53
0.000200356397946,2.00350210940431E-04,12,40,03
2.003563945466E-04,2.00350207541136E-04,12,40,13
2.00356428672167E-04,2.00350241665649E-04,12,40,23
2.00356453222667E-04,2.00350266215391E-04,12,40,33
2.00356456613067E-04,2.00350269605686E-04,12,40,43
2.003564679175E-04,2.00350280909771E-04,12,40,53
2.003564243705E-04,2.00350237364115E-04,12,41,03
2.00356381441833E-04,2.00350194436774E-04,12,41,13
2.00356384531567E-04,2.00350197526412E-04,12,41,23
0.000200356380821,2.0035019381596E-04,12,41,33
2.00356369694133E-04,2.00350182689437E-04,12,41,43
2.003563681843E-04,2.0035018117965E-04,12,41,53
2.00356356683033E-04,2.00350169678739E-04,12,42,03
2.00356356065933E-04,2.00350169061658E-04,12,42,13
2.003563689593E-04,2.00350181954627E-04,12,42,23
2.003563997586E-04,2.00350212752975E-04,12,42,32
2.00356443787667E-04,2.00350256780683E-04,12,42,42
2.00356457936467E-04,2.00350270929046E-04,12,42,52
2.00356446889167E-04,2.00350259882087E-04,12,43,02
2.00356467226267E-04,2.00350280218559E-04,12,43,12
2.003564923178E-04,2.00350305309317E-04,12,43,22
2.00356473442433E-04,2.00350286434533E-04,12,43,32
0.000200356458928,2.00350271920548E-04,12,43,42
2.00356447017933E-04,2.00350260010849E-04,12,43,52
2.00356430225267E-04,2.00350243218701E-04,12,44,02
2.00356424629967E-04,2.00350237623574E-04,12,44,12
2.00356435951933E-04,2.00350248945191E-04,12,44,22
2.00356475331633E-04,2.00350288323675E-04,12,44,32
2.00356533531533E-04,2.00350346521778E-04,12,44,42
2.00356585329833E-04,2.00350398318478E-04,12,44,52
2.00356645744667E-04,2.00350458731446E-04,12,45,02
2.00356715286233E-04,2.00350528270865E-04,12,45,12
2.003567506294E-04,2.00350563612941E-04,12,45,22
2.003567862432E-04,2.00350599225641E-04,12,45,31
2.00356845938733E-04,2.00350658919331E-04,12,45,41
2.00356948273067E-04,2.00350761250504E-04,12,45,51
2.00357084217633E-04,2.00350897190873E-04,12,46,01
2.00357168394067E-04,2.00350981364707E-04,12,46,12
2.00357195773067E-04,2.00351008742861E-04,12,46,22
2.003571949549E-04,2.0035100792472E-04,12,46,31
2.00357155946233E-04,2.00350968917258E-04,12,46,41
2.00357110139667E-04,2.00350923112106E-04,12,46,51
2.00357091739433E-04,2.0035090471244E-04,12,47,01
2.00357095534833E-04,2.00350908507723E-04,12,47,11
2.00357107949267E-04,2.00350920921773E-04,12,47,21
2.00357076120433E-04,2.00350889093923E-04,12,47,31
2.00357029679667E-04,2.0035084265459E-04,12,47,41
2.003570407926E-04,2.0035085376718E-04,12,47,51
2.00357083146733E-04,2.00350896120006E-04,12,48,01
2.00357151722933E-04,2.00350964694088E-04,12,48,11
2.00357257314133E-04,2.00351070282027E-04,12,48,21
2.00357381704733E-04,2.00351194668786E-04,12,48,31
2.00357517818433E-04,2.00351330778283E-04,12,48,41
2.003576162805E-04,2.00351429237309E-04,12,48,51
2.00357673926467E-04,2.00351486881496E-04,12,49,01
2.00357758191233E-04,2.0035157114366E-04,12,49,11
2.00357841188533E-04,2.00351654138397E-04,12,49,21
2.00357885738733E-04,2.00351698687222E-04,12,49,31
2.003579226546E-04,2.00351735601948E-04,12,49,41
2.00357955296233E-04,2.00351768242574E-04,12,49,51
2.00357995720967E-04,2.00351808666059E-04,12,50,01
2.003580581663E-04,2.00351871109464E-04,12,50,11
2.00358081856067E-04,2.00351894798499E-04,12,50,21
2.00358109077767E-04,2.00351922019358E-04,12,50,31
2.00358185219567E-04,2.00351998158807E-04,12,50,41
2.003582161547E-04,2.00352029092985E-04,12,50,51
2.00358235524533E-04,2.0035204846222E-04,12,51,01
2.00358316169533E-04,2.0035212910473E-04,12,51,11
2.00358394457667E-04,2.00352207390446E-04,12,51,21
2.003584548885E-04,2.00352267819413E-04,12,51,31
2.00358628731133E-04,2.00352441656678E-04,12,51,54
2.003579539147E-04,2.00351766861083E-04,12,52,04
2.00358287955667E-04,2.00352100891735E-04,12,52,14
2.00358534608267E-04,2.00352347536718E-04,12,52,24
2.00358562912733E-04,2.00352375840311E-04,12,52,34
2.003584711594E-04,2.00352284089811E-04,12,52,44
2.003583840285E-04,2.00352196961601E-04,12,52,54
2.003583075027E-04,2.00352120438164E-04,12,53,04
2.00358262784533E-04,2.00352075721379E-04,12,53,14
2.00358284174833E-04,2.00352097111018E-04,12,53,24
2.00358319300333E-04,2.00352132235433E-04,12,53,34
2.00358313512467E-04,2.00352126447745E-04,12,53,44
2.003583007687E-04,2.00352113704372E-04,12,53,53
2.003582500997E-04,2.00352063036937E-04,12,54,03
2.00358142633867E-04,2.00351955574422E-04,12,54,13
2.00358089869033E-04,2.00351902811218E-04,12,54,23
2.00358117449767E-04,2.003519303911E-04,12,54,33
2.00358162362133E-04,2.0035197530208E-04,12,54,43
2.003581816228E-04,2.00351994562151E-04,12,54,53
2.00358153416333E-04,2.00351966356556E-04,12,55,03
2.00358100112433E-04,2.00351913054302E-04,12,55,13
2.00358057197933E-04,2.00351870141127E-04,12,55,23
2.00358022756667E-04,2.00351835700924E-04,12,55,33
2.00358021838667E-04,2.00351834782952E-04,12,55,43
2.00358099691867E-04,2.00351912633748E-04,12,55,53
2.00358173049533E-04,2.0035198598915E-04,12,56,03
2.003581650556E-04,2.00351977995463E-04,12,56,13
2.00358123227633E-04,2.00351936168788E-04,12,56,23
2.00358107586967E-04,2.00351920528604E-04,12,56,32
2.00358117433867E-04,2.003519303752E-04,12,56,42
2.00358133688167E-04,2.00351946628998E-04,12,56,52
2.00358201729267E-04,2.00352014667997E-04,12,57,02
2.00358300949133E-04,2.003521138848E-04,12,57,12
2.00358342628033E-04,2.00352155562413E-04,12,57,22
2.00358340299533E-04,2.00352153233985E-04,12,57,32
2.00358364691233E-04,2.00352177624932E-04,12,57,42
2.003584433704E-04,2.00352256301669E-04,12,57,52
2.003585330441E-04,2.003523459726E-04,12,58,02
2.00358594766267E-04,2.0035240769286E-04,12,58,12
2.00358629739567E-04,2.0035244266508E-04,12,58,22
2.00358647140133E-04,2.0035246006511E-04,12,58,32
2.00358649379433E-04,2.00352462304341E-04,12,58,42
2.003586431018E-04,2.00352456026901E-04,12,58,52
0.000200358672579,2.00352485503191E-04,12,59,02
2.003587284085E-04,2.00352541330967E-04,12,59,12
2.003587798414E-04,2.00352592762279E-04,12,59,22
2.00358808824433E-04,2.00352621744417E-04,12,59,32
2.00358843833533E-04,2.00352656752436E-04,12,59,42
2.00358910100367E-04,2.00352723017223E-04,12,59,52
2.00358940168433E-04,2.00352753084361E-04,01,00,02
2.00358964283367E-04,2.0035277719855E-04,01,00,12
2.00358999934033E-04,2.00352812848115E-04,01,00,22
2.00359019153367E-04,2.00352832066855E-04,01,00,32
2.00359057775333E-04,2.00352870687629E-04,01,00,41
2.003590655882E-04,2.00352878500255E-04,01,00,51
0.000200358996851,2.00352809765177E-04,01,01,01
2.00358950212867E-04,2.00352763128484E-04,01,01,11
2.00358952260533E-04,2.00352765176088E-04,01,01,21
2.00358937851167E-04,2.00352750767166E-04,01,01,31
2.00358950970233E-04,2.00352763885827E-04,01,01,41
2.003589868839E-04,2.00352799798385E-04,01,01,51
2.003590058284E-04,2.003528187423E-04,01,02,01
2.00358984332533E-04,2.00352797247097E-04,01,02,11
2.00358891817633E-04,2.00352704735054E-04,01,02,21
2.00358826341967E-04,2.00352639261409E-04,01,02,31
2.003588555783E-04,2.0035266849684E-04,01,02,41
2.003588937892E-04,2.0035270670656E-04,01,02,51
2.00358891511467E-04,2.00352704428897E-04,01,03,01
2.00358892593067E-04,2.00352705510463E-04,01,03,11
2.00358955650833E-04,2.00352768566283E-04,01,03,21
2.00359046154233E-04,2.00352859066888E-04,01,03,31
2.003590778935E-04,2.00352890805175E-04,01,03,41
2.00359128514267E-04,2.00352941424378E-04,01,03,51
2.003592558921E-04,2.00353068798278E-04,01,04,01
2.00359373884433E-04,2.00353186786968E-04,01,04,11
2.00359378057967E-04,2.00353190960372E-04,01,04,21
2.00359321310233E-04,2.00353134214391E-04,01,04,30
2.003593063127E-04,2.00353119217321E-04,01,04,40
2.00359313964767E-04,2.00353126869151E-04,01,04,50
2.00359290248567E-04,2.00353103153684E-04,01,05,00
2.003592160773E-04,2.00353028984708E-04,01,05,10
2.00359166350333E-04,2.00352979259276E-04,01,05,20
2.003591232978E-04,2.00352936208073E-04,01,05,30
0.000200359048788,2.00352861700573E-04,01,05,40
2.00358985937067E-04,2.00352798851581E-04,01,05,50
2.00358976321933E-04,2.00352789236745E-04,01,06,00
2.003589951765E-04,2.00352808090729E-04,01,06,10
2.00359000770067E-04,2.00352813684123E-04,01,06,20
2.00358984420167E-04,2.00352797334728E-04,01,06,30
2.00358940935267E-04,2.00352753851171E-04,01,06,40
2.00358933840433E-04,2.00352746756556E-04,01,06,50
2.00358985112967E-04,2.00352798027506E-04,01,07,00
2.00359025760767E-04,2.00352838674051E-04,01,07,10
2.00359031650733E-04,2.00352844563836E-04,01,07,20
2.00359019290633E-04,2.00352832204118E-04,01,07,30
2.00359045797267E-04,2.00352858709932E-04,01,07,40
2.00359081957467E-04,2.00352894869016E-04,01,07,50
0.000200359061448,2.00352874360183E-04,01,08,00
2.00359050804833E-04,2.00352863717344E-04,01,08,10
2.00359078967733E-04,2.00352891879375E-04,01,08,20
2.003591052726E-04,2.00352918183429E-04,01,08,30
2.00359104924867E-04,2.00352917835707E-04,01,08,40
2.003591203629E-04,2.00352933273263E-04,01,08,50
2.00359162517967E-04,2.00352975427028E-04,01,09,00
2.00359225176133E-04,2.0035303808326E-04,01,09,10
2.00359247953933E-04,2.00353060860357E-04,01,09,20
2.00359235210033E-04,2.0035304811685E-04,01,09,30
2.003592450136E-04,2.00353057920114E-04,01,09,40
2.00359208352367E-04,2.00353021260013E-04,01,09,50
2.003591525618E-04,2.00352965471169E-04,01,10,00
2.00359130158233E-04,2.00352943068294E-04,01,10,10
2.00359104331533E-04,2.00352917242392E-04,01,10,19
2.00359086834867E-04,2.00352899746265E-04,01,10,29
2.003591149288E-04,2.00352927839331E-04,01,10,39
2.003591459045E-04,2.00352958814074E-04,01,10,49
2.00359155876433E-04,2.003529687857E-04,01,10,59
2.00359166763433E-04,2.00352979672364E-04,01,11,09
2.00359195016567E-04,2.00353007924625E-04,01,11,19
2.003592383625E-04,2.00353051269219E-04,01,11,29
2.00359250754867E-04,2.00353063661203E-04,01,11,39
2.00359235491967E-04,2.00353048398775E-04,01,11,49
2.00359243837133E-04,2.00353056743684E-04,01,11,59
2.00359252369967E-04,2.00353065276253E-04,01,12,09
2.00359240627833E-04,2.00353053534483E-04,01,12,19
2.003592455042E-04,2.00353058410699E-04,01,12,29
2.00359272531967E-04,2.00353085437631E-04,01,12,39
2.00359295603633E-04,2.00353108508585E-04,01,12,49
2.00359309212733E-04,2.00353122117265E-04,01,12,59
2.00359343673133E-04,2.00353156576601E-04,01,13,09
2.00359424200167E-04,2.00353237101147E-04,01,13,19
2.00359513014667E-04,2.00353325912905E-04,01,13,29
2.00359550419533E-04,2.00353363316616E-04,01,13,39
2.00359562196333E-04,2.00353375093053E-04,01,13,49
2.00359576898533E-04,2.00353389794799E-04,01,13,59
2.00359588641233E-04,2.00353401537136E-04,01,14,08
2.003596334569E-04,2.00353446351419E-04,01,14,18
2.003596778903E-04,2.00353490783447E-04,01,14,28
2.003596939712E-04,2.0035350686385E-04,01,14,38
2.00359745459533E-04,2.00353558350594E-04,01,14,48
2.003598067845E-04,2.00353619673667E-04,01,14,58
2.003598395087E-04,2.00353652396856E-04,01,15,08
2.00359882366533E-04,2.00353695253366E-04,01,15,18
2.00359937183667E-04,2.00353750068806E-04,01,15,28
2.003599708097E-04,2.00353783693801E-04,01,15,38
2.00359980937567E-04,2.00353793821355E-04,01,15,48
2.003599844871E-04,2.00353797370779E-04,01,15,58
2.00360020323867E-04,2.00353833206439E-04,01,16,08
2.00360056667667E-04,2.00353869549117E-04,01,16,18
2.00360021382133E-04,2.00353834264673E-04,01,16,28
2.00359942979833E-04,2.00353755864794E-04,01,16,38
0.000200359870967,2.00353683854185E-04,01,16,48
2.00359832425067E-04,2.00353645313441E-04,01,16,58
2.00359843523267E-04,2.00353656411299E-04,01,17,08
2.003598740776E-04,2.00353686964688E-04,01,17,18
2.00359894446833E-04,2.00353707333293E-04,01,17,28
2.00359884804433E-04,2.00353697691191E-04,01,17,38
2.00359818437933E-04,2.0035363132674E-04,01,17,48
2.00359742558333E-04,2.00353555449483E-04,01,17,58
2.003597306871E-04,2.00353543578616E-04,01,18,08
2.00359739056333E-04,2.00353551947591E-04,01,18,18
2.00359691085167E-04,2.00353503977906E-04,01,18,28
2.00359611247833E-04,2.00353424143038E-04,01,18,38
2.00359554608267E-04,2.0035336750522E-04,01,18,48
2.00359531579467E-04,2.00353344477132E-04,01,18,57
2.00359523135433E-04,2.00353336033359E-04,01,19,07
2.003595225062E-04,2.00353335404145E-04,01,19,17
2.00359558681433E-04,2.00353371578261E-04,01,19,27
2.003596553494E-04,2.00353468243243E-04,01,19,37
2.003597192669E-04,2.00353532158769E-04,01,19,47
2.00359745376167E-04,2.00353558267229E-04,01,19,57
2.003598224843E-04,2.00353635372982E-04,01,20,07
2.00359919763033E-04,2.00353732648711E-04,01,20,17
2.003599515888E-04,2.00353764473495E-04,01,20,27
2.00359904088067E-04,2.00353716974228E-04,01,20,37
2.00359834409367E-04,2.0035364729768E-04,01,20,47
2.003597943169E-04,2.00353607206451E-04,01,20,57
2.00359776829367E-04,2.00353589719458E-04,01,21,07
2.003597243198E-04,2.00353537211513E-04,01,21,17
2.00359665281367E-04,2.00353478174903E-04,01,21,27
2.003596188877E-04,2.00353431782669E-04,01,21,37
2.00359558689267E-04,2.00353371586094E-04,01,21,47
2.00359496944567E-04,2.00353309843301E-04,01,21,57
2.00359476273067E-04,2.00353289172439E-04,01,22,07
2.00359505548767E-04,2.00353318447235E-04,01,22,17
2.00359536886733E-04,2.00353349784234E-04,01,22,27
2.00359530189967E-04,2.00353343087674E-04,01,22,37
2.00359467339233E-04,2.00353280238882E-04,01,22,47
2.00359412346033E-04,2.0035322524738E-04,01,22,57
0.000200359431831,2.00353244731745E-04,01,23,07
2.00359471691167E-04,2.00353284590681E-04,01,23,17
2.003595140448E-04,2.00353326943006E-04,01,23,27
2.00359560973467E-04,2.00353373870224E-04,01,23,37
2.00359559970767E-04,2.00353372867555E-04,01,23,47
2.003595527248E-04,2.00353365621812E-04,01,23,57
2.00359570540333E-04,2.00353383436795E-04,01,24,07
2.003595764846E-04,2.00353389380878E-04,01,24,17
2.00359597821933E-04,2.00353410717553E-04,01,24,27
2.00359607729333E-04,2.00353420624647E-04,01,24,37
2.00359563013667E-04,2.00353375910361E-04,01,24,47
2.00359524496433E-04,2.00353337394317E-04,01,24,57
2.003594983342E-04,2.00353311232891E-04,01,25,06
2.003594635534E-04,2.00353276453165E-04,01,25,16
2.00359458034533E-04,2.00353270934469E-04,01,25,26
2.003594743023E-04,2.00353287201734E-04,01,25,37
2.00359498912333E-04,2.00353311811007E-04,01,25,47
2.00359512791867E-04,2.00353325690112E-04,01,25,57
2.00359527932267E-04,2.00353340830044E-04,01,26,07
2.00359593647167E-04,2.00353406542915E-04,01,26,17
2.00359669256833E-04,2.00353482150247E-04,01,26,26
2.00359729376767E-04,2.00353542268324E-04,01,26,36
2.003598009182E-04,2.00353613807548E-04,01,26,46
2.00359869626133E-04,2.00353682513359E-04,01,26,56
2.003599045554E-04,2.00353717441547E-04,01,27,06
2.00359911933467E-04,2.00353724819386E-04,01,27,16
2.00359906885367E-04,2.00353719771442E-04,01,27,26
2.00359902934267E-04,2.00353715820464E-04,01,27,36
2.003598943316E-04,2.00353707218063E-04,01,27,46
2.00359857659133E-04,2.00353670546729E-04,01,27,56
2.003598145693E-04,2.00353627458226E-04,01,28,06
2.003598156064E-04,2.00353628495294E-04,01,28,16
2.003598204384E-04,2.00353633327145E-04,01,28,26
2.00359796339567E-04,2.00353609229056E-04,01,28,36
2.00359789190267E-04,2.00353602079976E-04,01,28,46
2.003598173615E-04,2.0035363025034E-04,01,28,56
2.00359851334267E-04,2.00353664222057E-04,01,29,06
2.00359887214567E-04,2.00353700101249E-04,01,29,16
2.003599426075E-04,2.00353755492472E-04,01,29,26
2.00360003981267E-04,2.00353816864344E-04,01,29,36
2.003600598135E-04,2.00353872694853E-04,01,29,46
2.003600677197E-04,2.00353880600809E-04,01,29,56
2.00360082640467E-04,2.00353895521115E-04,01,30,06
2.00360159286433E-04,2.00353972164715E-04,01,30,16
2.003602142972E-04,2.00354027173783E-04,01,30,26
2.00360206961267E-04,2.00354019838076E-04,01,30,36
2.003601803587E-04,2.00353993236331E-04,01,30,46
2.00360192164367E-04,2.00354005041633E-04,01,30,56
2.00360228452167E-04,2.00354041328312E-04,01,31,06
2.00360237061867E-04,2.00354049937746E-04,01,31,16
2.003602283279E-04,2.00354041204049E-04,01,31,26
2.003601953231E-04,2.00354008200268E-04,01,31,36
2.003601148855E-04,2.00353927765152E-04,01,31,46
2.00360022684833E-04,2.00353835567333E-04,01,31,56
2.00359961450767E-04,2.00353774335157E-04,01,32,06
2.00359941294233E-04,2.00353754179246E-04,01,32,16
2.00359924557033E-04,2.00353737442563E-04,01,32,26
2.003598594167E-04,2.00353672304241E-04,01,32,36
2.00359794407767E-04,2.00353607297315E-04,01,32,46
2.003598179525E-04,2.00353630841322E-04,01,32,56
2.00359859460233E-04,2.00353672347773E-04,01,33,06
2.00359889690367E-04,2.00353702576973E-04,01,33,15
2.00359972155533E-04,2.00353785039593E-04,01,33,25
2.003600376897E-04,2.00353850571736E-04,01,33,35
2.00360042645267E-04,2.0035385552715E-04,01,33,45
2.00360018023467E-04,2.0035383090611E-04,01,33,55
2.00360000372733E-04,2.00353813255922E-04,01,34,05
2.003600099391E-04,2.00353822821993E-04,01,34,15
2.00359973963933E-04,2.00353786847937E-04,01,34,25
2.00359899473867E-04,2.00353712360171E-04,01,34,35
2.00359882910367E-04,2.00353695797182E-04,01,34,45
2.003599138612E-04,2.0035372674706E-04,01,34,55
2.003598960877E-04,2.00353708974109E-04,01,35,05
2.00359843411833E-04,2.00353656299869E-04,01,35,15
