15:01:19,1.559340E-4,1.086592E+2
15:01:20,1.557065E-4,1.086597E+2
15:01:22,1.555246E-4,1.086606E+2
15:01:24,1.553658E-4,1.086611E+2
15:01:25,1.552396E-4,1.086617E+2
15:01:27,1.544498E-4,1.086614E+2
15:01:28,1.542332E-4,1.086627E+2
15:01:30,1.540302E-4,1.086629E+2
15:01:31,1.532127E-4,1.086630E+2
15:01:33,1.529350E-4,1.086634E+2
15:01:35,1.522204E-4,1.086641E+2
15:01:36,1.520602E-4,1.086646E+2
15:01:38,1.519158E-4,1.086648E+2
15:01:39,1.517804E-4,1.086655E+2
15:01:41,1.516669E-4,1.086662E+2
15:01:42,1.515814E-4,1.086666E+2
15:01:44,1.515233E-4,1.086676E+2
15:01:46,1.514812E-4,1.086674E+2
15:01:47,1.514291E-4,1.086685E+2
15:01:49,1.506772E-4,1.086685E+2
15:01:50,1.506261E-4,1.086685E+2
15:01:52,1.505438E-4,1.086688E+2
15:01:53,1.504712E-4,1.086685E+2
15:01:55,1.495804E-4,1.086690E+2
15:01:57,1.494383E-4,1.086692E+2
15:01:58,1.493528E-4,1.086693E+2
15:02:00,1.491882E-4,1.086677E+2
15:02:01,1.484265E-4,1.086683E+2
15:02:03,1.482911E-4,1.086687E+2
15:02:05,1.482122E-4,1.086672E+2
15:02:06,1.480757E-4,1.086675E+2
15:02:08,1.473342E-4,1.086674E+2
15:02:09,1.471931E-4,1.086668E+2
15:02:11,1.471183E-4,1.086666E+2
15:02:13,1.470405E-4,1.086666E+2
15:02:15,1.469843E-4,1.086668E+2
15:02:16,1.469410E-4,1.086672E+2
15:02:18,1.469092E-4,1.086665E+2
15:02:19,1.468890E-4,1.086671E+2
15:02:21,1.468573E-4,1.086662E+2
15:02:22,1.468125E-4,1.086666E+2
15:02:24,1.461110E-4,1.086656E+2
15:02:26,1.460514E-4,1.086648E+2
15:02:27,1.458199E-4,1.086654E+2
15:02:29,1.456738E-4,1.086643E+2
15:02:30,1.448196E-4,1.086650E+2
15:02:32,1.447401E-4,1.086643E+2
15:02:34,1.446892E-4,1.086636E+2
15:02:35,1.445952E-4,1.086632E+2
15:02:37,1.445277E-4,1.086625E+2
15:02:38,1.444210E-4,1.086626E+2
15:02:40,1.443372E-4,1.086623E+2
15:02:42,1.435812E-4,1.086623E+2
15:02:43,1.435681E-4,1.086611E+2
15:02:45,1.435188E-4,1.086606E+2
15:02:46,1.434799E-4,1.086589E+2
15:02:48,1.434513E-4,1.086572E+2
15:02:49,1.434159E-4,1.086552E+2
15:02:51,1.433879E-4,1.086545E+2
15:02:53,1.433612E-4,1.086526E+2
15:02:54,1.433294E-4,1.086519E+2
15:02:56,1.433014E-4,1.086500E+2
15:02:57,1.432749E-4,1.086493E+2
15:02:59,1.432492E-4,1.086486E+2
15:03:01,1.432312E-4,1.086468E+2
15:03:02,1.432112E-4,1.086459E+2
15:03:04,1.431792E-4,1.086464E+2
15:03:05,1.424649E-4,1.086452E+2
15:03:07,1.423736E-4,1.086458E+2
15:03:08,1.422549E-4,1.086445E+2
15:03:10,1.421252E-4,1.086439E+2
15:03:12,1.420229E-4,1.086431E+2
15:03:13,1.419201E-4,1.086421E+2
15:03:15,1.418203E-4,1.086423E+2
15:03:16,1.410051E-4,1.086413E+2
15:03:18,1.409159E-4,1.086415E+2
15:03:19,1.408252E-4,1.086416E+2
15:03:21,1.407211E-4,1.086409E+2
15:03:23,1.400199E-4,1.086408E+2
15:03:24,1.398544E-4,1.086408E+2
15:03:26,1.397044E-4,1.086399E+2
15:03:27,1.395663E-4,1.086400E+2
15:03:29,1.394426E-4,1.086406E+2
15:03:31,1.393481E-4,1.086397E+2
15:03:32,1.385930E-4,1.086398E+2
15:03:34,1.490824E-4,1.086400E+2
15:03:35,2.027282E-4,1.086398E+2
15:03:37,2.489094E-4,1.086394E+2
15:03:39,2.425439E-4,1.086388E+2
15:03:40,2.284444E-4,1.086385E+2
15:03:42,2.170002E-4,1.086378E+2
15:03:43,2.080130E-4,1.086371E+2
15:03:45,2.003926E-4,1.086380E+2
15:03:46,1.940180E-4,1.086371E+2
15:03:48,1.883152E-4,1.086367E+2
15:03:50,1.863807E-4,1.086366E+2
15:03:51,1.783869E-4,1.086367E+2
15:03:53,1.741591E-4,1.086367E+2
15:03:54,1.700676E-4,1.086370E+2
15:03:56,1.666219E-4,1.086358E+2
15:03:58,1.638755E-4,1.086365E+2
15:03:59,1.616038E-4,1.086360E+2
15:04:01,1.595360E-4,1.086349E+2
15:04:02,1.574171E-4,1.086360E+2
15:04:04,1.556402E-4,1.086357E+2
15:04:05,1.538564E-4,1.086357E+2
15:04:07,1.521591E-4,1.086360E+2
15:04:09,1.507553E-4,1.086357E+2
15:04:10,1.493961E-4,1.086355E+2
15:04:12,1.479969E-4,1.086363E+2
15:04:13,1.466564E-4,1.086364E+2
15:04:15,1.455101E-4,1.086361E+2
15:04:16,1.445797E-4,1.086363E+2
15:04:18,1.436200E-4,1.086358E+2
15:04:20,1.427213E-4,1.086354E+2
15:04:21,1.418592E-4,1.086358E+2
15:04:23,1.410184E-4,1.086360E+2
15:04:24,1.402187E-4,1.086357E+2
15:04:26,1.391837E-4,1.086356E+2
15:04:27,1.381022E-4,1.086346E+2
15:04:29,1.371025E-4,1.086354E+2
15:04:31,1.362114E-4,1.086344E+2
15:04:32,1.352739E-4,1.086345E+2
15:04:34,1.344270E-4,1.086358E+2
15:04:35,1.342441E-4,1.086347E+2
15:04:37,1.340922E-4,1.086354E+2
15:04:38,1.339561E-4,1.086356E+2
15:04:40,1.338231E-4,1.086357E+2
15:04:42,1.330129E-4,1.086355E+2
15:04:43,1.328897E-4,1.086353E+2
15:04:45,1.328480E-4,1.086358E+2
15:04:46,1.328132E-4,1.086353E+2
15:04:48,1.327498E-4,1.086354E+2
15:04:49,1.326891E-4,1.086349E+2
15:04:51,1.318631E-4,1.086350E+2
15:04:53,1.317186E-4,1.086344E+2
15:04:54,1.315728E-4,1.086341E+2
15:04:56,1.314196E-4,1.086341E+2
15:04:57,1.305496E-4,1.086340E+2
15:04:59,1.303457E-4,1.086340E+2
15:05:01,1.301529E-4,1.086337E+2
15:05:02,1.293930E-4,1.086334E+2
15:05:04,1.292853E-4,1.086335E+2
15:05:05,1.292350E-4,1.086337E+2
15:05:07,1.292425E-4,1.086331E+2
15:05:08,1.292712E-4,1.086324E+2
15:05:10,1.293246E-4,1.086321E+2
15:05:12,1.293872E-4,1.086319E+2
15:05:13,1.294392E-4,1.086320E+2
15:05:15,1.294579E-4,1.086306E+2
15:05:16,1.294435E-4,1.086290E+2
15:05:18,1.294179E-4,1.086284E+2
15:05:19,1.285048E-4,1.086265E+2
15:05:21,1.283783E-4,1.086262E+2
15:05:23,1.282446E-4,1.086249E+2
15:05:24,1.280794E-4,1.086230E+2
15:05:26,1.279466E-4,1.086211E+2
15:05:27,1.266568E-4,1.086193E+2
15:05:29,1.264776E-4,1.086180E+2
15:05:31,1.263328E-4,1.086156E+2
15:05:32,1.262194E-4,1.086128E+2
15:05:34,1.261090E-4,1.086101E+2
15:05:35,1.259990E-4,1.086065E+2
15:05:37,1.259012E-4,1.086043E+2
15:05:38,1.258269E-4,1.086016E+2
15:05:40,1.257604E-4,1.085989E+2
15:05:42,1.256961E-4,1.085958E+2
15:05:43,1.249921E-4,1.085927E+2
15:05:45,1.249112E-4,1.085891E+2
15:05:46,1.248415E-4,1.085872E+2
15:05:48,1.247778E-4,1.085835E+2
15:05:49,1.247240E-4,1.085824E+2
15:05:51,1.246715E-4,1.085793E+2
15:05:53,1.245835E-4,1.085764E+2
15:05:54,1.234836E-4,1.085735E+2
15:05:56,1.231967E-4,1.085711E+2
15:05:57,1.224389E-4,1.085675E+2
15:05:59,1.221759E-4,1.085650E+2
15:06:00,1.219624E-4,1.085613E+2
15:06:02,1.212097E-4,1.085584E+2
15:06:04,1.228459E-4,1.085553E+2
15:06:05,1.336212E-4,1.085512E+2
15:06:07,1.482853E-4,1.085475E+2
15:06:08,1.644360E-4,1.085444E+2
15:06:10,1.771009E-4,1.085403E+2
15:06:11,1.811468E-4,1.085371E+2
15:06:13,1.814581E-4,1.085337E+2
15:06:15,1.816189E-4,1.085304E+2
15:06:16,1.904730E-4,1.085276E+2
15:06:18,2.030861E-4,1.085239E+2
15:06:19,2.170018E-4,1.085218E+2
15:06:21,2.313110E-4,1.085195E+2
15:06:22,2.449982E-4,1.085170E+2
15:06:24,2.497718E-4,1.085149E+2
15:06:26,2.532593E-4,1.085132E+2
15:06:27,2.614403E-4,1.085119E+2
15:06:29,2.625107E-4,1.085109E+2
15:06:30,2.597468E-4,1.085096E+2
15:06:32,2.562143E-4,1.085088E+2
15:06:34,2.608346E-4,1.085080E+2
15:06:35,2.700371E-4,1.085067E+2
15:06:37,2.807493E-4,1.085066E+2
15:06:38,2.883433E-4,1.085057E+2
15:06:40,2.881591E-4,1.085058E+2
15:06:41,2.924670E-4,1.085052E+2
15:06:43,3.010923E-4,1.085057E+2
15:06:45,3.110910E-4,1.085050E+2
15:06:46,3.213736E-4,1.085049E+2
15:06:48,3.314471E-4,1.085046E+2
15:06:49,3.366685E-4,1.085043E+2
15:06:51,3.334226E-4,1.085032E+2
15:06:52,3.272237E-4,1.085029E+2
15:06:54,3.207198E-4,1.085009E+2
15:06:56,3.225585E-4,1.084995E+2
15:06:57,3.287976E-4,1.084984E+2
15:06:59,3.316193E-4,1.084960E+2
15:07:00,3.459706E-4,1.084945E+2
15:07:02,3.552561E-4,1.084928E+2
15:07:03,3.649015E-4,1.084929E+2
15:07:05,3.707648E-4,1.084904E+2
15:07:07,3.680657E-4,1.084893E+2
15:07:08,3.697141E-4,1.084875E+2
15:07:10,3.756645E-4,1.084858E+2
15:07:11,3.834711E-4,1.084847E+2
15:07:13,3.918919E-4,1.084834E+2
15:07:15,3.949833E-4,1.084811E+2
15:07:16,4.024119E-4,1.084795E+2
15:07:18,3.999999E-4,1.084771E+2
15:07:19,4.033684E-4,1.084745E+2
15:07:21,4.085837E-4,1.084721E+2
15:07:22,4.147215E-4,1.084693E+2
15:07:24,4.211660E-4,1.084674E+2
15:07:26,4.259487E-4,1.084660E+2
15:07:27,4.251943E-4,1.084630E+2
15:07:29,4.175887E-4,1.084617E+2
15:07:30,4.198964E-4,1.084604E+2
15:07:32,4.246853E-4,1.084593E+2
15:07:33,4.306011E-4,1.084573E+2
15:07:35,4.371483E-4,1.084567E+2
15:07:37,4.396724E-4,1.084555E+2
15:07:38,4.340056E-4,1.084539E+2
15:07:40,4.337045E-4,1.084534E+2
15:07:41,4.374320E-4,1.084521E+2
15:07:43,4.430702E-4,1.084512E+2
15:07:45,4.492320E-4,1.084507E+2
15:07:46,4.558669E-4,1.084507E+2
15:07:48,4.596618E-4,1.084507E+2
15:07:49,4.552894E-4,1.084504E+2
15:07:51,4.552161E-4,1.084502E+2
15:07:52,4.592189E-4,1.084503E+2
15:07:54,4.648466E-4,1.084505E+2
15:07:56,4.712751E-4,1.084507E+2
15:07:57,4.776730E-4,1.084501E+2
15:07:59,4.812796E-4,1.084501E+2
15:08:00,4.761338E-4,1.084508E+2
15:08:02,4.754175E-4,1.084520E+2
15:08:03,4.789511E-4,1.084513E+2
15:08:05,4.838749E-4,1.084526E+2
15:08:07,4.895600E-4,1.084531E+2
15:08:08,4.956094E-4,1.084529E+2
15:08:10,4.989793E-4,1.084522E+2
15:08:11,4.936570E-4,1.084521E+2
15:08:13,4.925204E-4,1.084523E+2
15:08:15,4.954165E-4,1.084522E+2
15:08:16,4.969401E-4,1.084519E+2
15:08:18,5.049508E-4,1.084518E+2
15:08:19,5.102383E-4,1.084517E+2
15:08:21,5.126349E-4,1.084530E+2
15:08:22,5.064953E-4,1.084535E+2
15:08:24,4.976861E-4,1.084536E+2
15:08:26,4.884427E-4,1.084552E+2
15:08:27,4.881927E-4,1.084559E+2
15:08:29,4.916387E-4,1.084564E+2
15:08:30,4.975211E-4,1.084569E+2
15:08:32,5.040929E-4,1.084583E+2
15:08:33,5.108565E-4,1.084601E+2
15:08:35,5.138085E-4,1.084604E+2
15:08:37,5.079811E-4,1.084617E+2
15:08:38,5.069872E-4,1.084630E+2
15:08:40,5.104553E-4,1.084650E+2
15:08:41,5.157677E-4,1.084667E+2
15:08:43,5.219378E-4,1.084685E+2
15:08:44,5.284728E-4,1.084703E+2
15:08:46,5.311598E-4,1.084728E+2
15:08:48,5.252974E-4,1.084743E+2
15:08:49,5.236864E-4,1.084774E+2
15:08:51,5.266262E-4,1.084792E+2
15:08:52,5.311019E-4,1.084820E+2
15:08:54,5.359968E-4,1.084839E+2
15:08:56,5.409755E-4,1.084862E+2
15:08:57,5.419830E-4,1.084893E+2
15:08:59,5.346448E-4,1.084914E+2
15:09:00,5.319660E-4,1.084933E+2
15:09:02,5.338544E-4,1.084962E+2
15:09:03,5.379333E-4,1.084987E+2
15:09:05,5.429055E-4,1.084997E+2
15:09:07,5.485935E-4,1.085024E+2
15:09:08,5.506718E-4,1.085049E+2
15:09:10,5.444733E-4,1.085068E+2
15:09:11,5.432729E-4,1.085085E+2
15:09:13,5.462723E-4,1.085103E+2
15:09:15,5.503800E-4,1.085120E+2
15:09:16,5.549507E-4,1.085132E+2
15:09:18,5.596150E-4,1.085155E+2
15:09:19,5.613926E-4,1.085172E+2
15:09:21,5.595517E-4,1.085196E+2
15:09:22,5.528294E-4,1.085214E+2
15:09:24,5.554680E-4,1.085233E+2
15:09:26,5.597676E-4,1.085256E+2
15:09:27,5.644956E-4,1.085277E+2
15:09:29,5.694447E-4,1.085313E+2
15:09:30,5.693826E-4,1.085335E+2
15:09:32,5.635654E-4,1.085367E+2
15:09:33,5.635060E-4,1.085411E+2
15:09:35,5.691267E-4,1.085424E+2
15:09:37,5.745221E-4,1.085460E+2
15:09:38,5.801471E-4,1.085490E+2
15:09:40,5.839843E-4,1.085520E+2
15:09:41,5.780979E-4,1.085558E+2
15:09:43,5.723188E-4,1.085595E+2
15:09:45,5.731396E-4,1.085636E+2
15:09:46,5.762673E-4,1.085679E+2
15:09:48,5.805088E-4,1.085713E+2
15:09:49,5.854939E-4,1.085747E+2
15:09:51,5.885935E-4,1.085782E+2
15:09:52,5.826641E-4,1.085818E+2
15:09:54,5.729220E-4,1.085859E+2
15:09:56,5.629214E-4,1.085894E+2
15:09:57,5.615447E-4,1.085926E+2
15:09:59,5.646979E-4,1.085964E+2
15:10:00,5.699214E-4,1.086005E+2
15:10:02,5.758707E-4,1.086044E+2
15:10:03,5.822035E-4,1.086076E+2
15:10:05,5.844194E-4,1.086109E+2
15:10:07,5.781240E-4,1.086148E+2
15:10:08,5.765120E-4,1.086185E+2
15:10:10,5.792615E-4,1.086218E+2
15:10:11,5.836735E-4,1.086252E+2
15:10:13,5.887056E-4,1.086279E+2
15:10:14,5.941403E-4,1.086313E+2
