# Created by Octave 4.0.0, Mon Nov 12 13:25:26 2018 Hora estándar de Argentina <unknown@LPC2016>
# name: ResASa
# type: matrix
# rows: 648
# columns: 3
 511 200.3248869324 200.318700899892
 534 200.327001194667 200.32081509687
 559 200.327549591567 200.321363476835
 569 200.3282039108 200.322017775863
 578 200.328572036733 200.322385890429
 588 200.328828117667 200.322641963454
 598 200.329045359 200.322859198079
 608 200.329263081567 200.323076913923
 618 200.329479917133 200.323293742794
 628 200.329692743967 200.323506563055
 638 200.329903137133 200.323716949724
 662 200.331930311167 200.325744061159
 671 200.332266884333 200.326080623932
 681 200.332707733367 200.326521459352
 705 200.3332480746 200.327061783899
 714 200.333710112367 200.327523807398
 724 200.334091735167 200.327905418414
 734 200.334289641033 200.328103318169
 744 200.3344515705 200.328265242635
 754 200.3345963159 200.328409983566
 764 200.334743035367 200.328556698502
 774 200.3348989445 200.328712602821
 784 200.335050970267 200.328864623893
 794 200.335206362333 200.329020011161
 804 200.335369386633 200.329183030427
 814 200.335526543133 200.329340182074
 837 200.337459355333 200.331272934588
 847 200.337686199033 200.331499771284
 857 200.337976724067 200.331790287345
 867 200.338185449933 200.331999006767
 877 200.338359068867 200.332172620339
 900 200.338852672367 200.332666208596
 910 200.339003644133 200.332817175701
 920 200.339497187733 200.33331070406
 930 200.339583216733 200.333396730404
 940 200.339706583733 200.333520093594
 950 200.339835012567 200.333648518461
 959 200.339956665367 200.333770167505
 969 200.340059036633 200.33387253561
 979 200.340142303533 200.333955799939
 989 200.340233785567 200.334047279147
 999 200.340349248267 200.334162738282
 1009 200.340476763733 200.334290249811
 1019 200.340594274867 200.334407757315
 1029 200.340815481967 200.334628957585
 1039 200.341040414333 200.334853883005
 1049 200.341263387 200.335076848787
 1073 200.3429598197 200.336773229101
 1083 200.343135351867 200.336948755847
 1092 200.343449987567 200.337263381831
 1102 200.343548291667 200.337361682895
 1112 200.343614437467 200.337427826653
 1122 200.3436589086 200.337472296413
 1132 200.3437117885 200.33752517468
 1142 200.343781832967 200.337595216984
 1152 200.343857119 200.337670500692
 1162 200.343945563367 200.337758942328
 1172 200.344056277133 200.337869652676
 1182 200.344167082933 200.337980455054
 1206 200.3454151156 200.339228449181
 1215 200.3455667723 200.339380101198
 1225 200.3458195041 200.339632825194
 1235 200.345916195067 200.339729513175
 1245 200.346012933767 200.339826248887
 1255 200.346107411233 200.339920723436
 1265 200.3461913656 200.340004675211
 1275 200.346267569833 200.340080877091
 1285 200.346334069633 200.340147374837
 1295 200.346395279733 200.340208583047
 1305 200.3464645678 200.340277868974
 1315 200.346535670867 200.340348969845
 1325 200.346610426333 200.340423723003
 1335 200.346765062067 200.340578353962
 1345 200.346922669933 200.340735956961
 1355 200.347094893667 200.340908175376
 1378 200.3481443355 200.341957584803
 1388 200.3484253465 200.342238587125
 1398 200.348523754433 200.34233699202
 1408 200.348576835067 200.342390071014
 1418 200.3486851681 200.342498400702
 1428 200.348781873633 200.342595103249
 1438 200.3488389669 200.342652194753
 1447 200.348905603667 200.342718829462
 1457 200.348985497733 200.342798721061
 1467 200.349050348567 200.342863569892
 1477 200.349105512533 200.342918732155
 1487 200.349158877267 200.342972095241
 1497 200.3492079902 200.343021206657
 1507 200.3493187624 200.343131975437
 1517 200.349430415433 200.343243625022
 1527 200.349562900533 200.343376106031
 1537 200.349706425767 200.343519626832
 1547 200.349835302633 200.343648499719
 1557 200.349948999667 200.343762193242
 1581 200.3506095232 200.344422696378
 1591 200.350483404667 200.344296581739
 1600 200.350362318267 200.344175499078
 1610 200.350664744633 200.344477916106
 1620 200.3509678175 200.344780979614
 1630 200.351077787633 200.344890946351
 1640 200.351042917867 200.344856077661
 1650 200.351049262667 200.344862422265
 1660 200.351085901933 200.344899060401
 1670 200.3511020813 200.344915239268
 1680 200.351113030533 200.344926188163
 1690 200.3511305373 200.344943694389
 1700 200.351157983833 200.344971140075
 1710 200.351258336867 200.345071490009
 1720 200.3513299532 200.345143104131
 1730 200.351395553267 200.345208702172
 1740 200.351493077133 200.345306223027
 1749 200.3516039766 200.345417119069
 1759 200.351703529267 200.345516668662
 1769 200.3517966424 200.34560977892
 1779 200.351877346633 200.345690480661
 1789 200.3519595497 200.345772681189
 1799 200.3520566221 200.345869750592
 1809 200.3521409358 200.345954061688
 1819 200.3521924476 200.346005571897
 1829 200.352268529567 200.346081651514
 1839 200.352382239067 200.346195357503
 1849 200.352455344933 200.346268461112
 1859 200.352491484533 200.346304599596
 1869 200.352553796367 200.346366909505
 1879 200.352639538633 200.346452649124
 1889 200.352725698733 200.346538806564
 1899 200.352802539133 200.346615644591
 1922 200.3533336282 200.347146717258
 1932 200.353175475933 200.346988569875
 1942 200.353211787867 200.347024880687
 1952 200.353287281367 200.347100371855
 1962 200.353380527233 200.347193614843
 1972 200.353448725067 200.34726181057
 1982 200.3534949552 200.347308039276
 1992 200.3535387226 200.347351805324
 2002 200.353571701267 200.347384782973
 2012 200.353587568067 200.347400649283
 2022 200.353599189933 200.34741227079
 2031 200.3536388854 200.347451965031
 2041 200.353699703467 200.34751278122
 2051 200.353810893833 200.347623968153
 2061 200.353915004 200.347728075105
 2071 200.354011638033 200.347824706154
 2081 200.354117651833 200.34793071668
 2091 200.3542350528 200.348048114022
 2101 200.354352335133 200.348165392733
 2111 200.354458508133 200.348271562455
 2121 200.354554086667 200.348367138036
 2131 200.354607354067 200.348420403792
 2141 200.3546066025 200.348419652248
 2151 200.354608031567 200.348421081271
 2161 200.3546379776 200.348451026379
 2171 200.354678378467 200.348491425998
 2181 200.3547338675 200.348546913318
 2191 200.3548033226 200.348616366273
 2201 200.3548648739 200.348677915673
 2211 200.354926809333 200.348739849193
 2221 200.354992496 200.348805533832
 2231 200.35508818 200.348901214877
 2241 200.3552406006 200.34905363077
 2251 200.355371536033 200.34918456216
 2261 200.3554395781 200.349252602126
 2271 200.355504191167 200.349317213197
 2281 200.3555741904 200.349387210269
 2291 200.355651109833 200.349464127327
 2314 200.356114501067 200.349927504251
 2324 200.3564792647 200.35029225662
 2334 200.356782123733 200.350595106301
 2344 200.3564746707 200.350287662762
 2354 200.3563464315 200.350159427522
 2363 200.3563996878 200.350212682178
 2373 200.356432215967 200.35024520934
 2383 200.356423791933 200.350236785567
 2393 200.356420861467 200.35023385519
 2403 200.356397946 200.350210940431
 2413 200.3563945466 200.350207541136
 2423 200.356428672167 200.350241665649
 2433 200.356453222667 200.350266215391
 2443 200.356456613067 200.350269605686
 2453 200.3564679175 200.350280909771
 2463 200.3564243705 200.350237364115
 2473 200.356381441833 200.350194436774
 2483 200.356384531567 200.350197526412
 2493 200.356380821 200.35019381596
 2503 200.356369694133 200.350182689437
 2513 200.3563681843 200.35018117965
 2523 200.356356683033 200.350169678739
 2533 200.356356065933 200.350169061658
 2543 200.3563689593 200.350181954627
 2552 200.3563997586 200.350212752975
 2562 200.356443787667 200.350256780683
 2572 200.356457936467 200.350270929046
 2582 200.356446889167 200.350259882087
 2592 200.356467226267 200.350280218559
 2602 200.3564923178 200.350305309317
 2612 200.356473442433 200.350286434533
 2622 200.356458928 200.350271920548
 2632 200.356447017933 200.350260010849
 2642 200.356430225267 200.350243218701
 2652 200.356424629967 200.350237623574
 2662 200.356435951933 200.350248945191
 2672 200.356475331633 200.350288323675
 2682 200.356533531533 200.350346521778
 2692 200.356585329833 200.350398318478
 2702 200.356645744667 200.350458731446
 2712 200.356715286233 200.350528270865
 2722 200.3567506294 200.350563612941
 2731 200.3567862432 200.350599225641
 2741 200.356845938733 200.350658919331
 2751 200.356948273067 200.350761250504
 2761 200.357084217633 200.350897190873
 2772 200.357168394067 200.350981364707
 2782 200.357195773067 200.351008742861
 2791 200.3571949549 200.35100792472
 2801 200.357155946233 200.350968917258
 2811 200.357110139667 200.350923112106
 2821 200.357091739433 200.35090471244
 2831 200.357095534833 200.350908507723
 2841 200.357107949267 200.350920921773
 2851 200.357076120433 200.350889093923
 2861 200.357029679667 200.35084265459
 2871 200.3570407926 200.35085376718
 2881 200.357083146733 200.350896120006
 2891 200.357151722933 200.350964694088
 2901 200.357257314133 200.351070282027
 2911 200.357381704733 200.351194668786
 2921 200.357517818433 200.351330778283
 2931 200.3576162805 200.351429237309
 2941 200.357673926467 200.351486881496
 2951 200.357758191233 200.35157114366
 2961 200.357841188533 200.351654138397
 2971 200.357885738733 200.351698687222
 2981 200.3579226546 200.351735601948
 2991 200.357955296233 200.351768242574
 3001 200.357995720967 200.351808666059
 3011 200.3580581663 200.351871109464
 3021 200.358081856067 200.351894798499
 3031 200.358109077767 200.351922019358
 3041 200.358185219567 200.351998158807
 3051 200.3582161547 200.352029092985
 3061 200.358235524533 200.35204846222
 3071 200.358316169533 200.35212910473
 3081 200.358394457667 200.352207390446
 3091 200.3584548885 200.352267819413
 3114 200.358628731133 200.352441656678
 3124 200.3579539147 200.351766861083
 3134 200.358287955667 200.352100891735
 3144 200.358534608267 200.352347536718
 3154 200.358562912733 200.352375840311
 3164 200.3584711594 200.352284089811
 3174 200.3583840285 200.352196961601
 3184 200.3583075027 200.352120438164
 3194 200.358262784533 200.352075721379
 3204 200.358284174833 200.352097111018
 3214 200.358319300333 200.352132235433
 3224 200.358313512467 200.352126447745
 3233 200.3583007687 200.352113704372
 3243 200.3582500997 200.352063036937
 3253 200.358142633867 200.351955574422
 3263 200.358089869033 200.351902811218
 3273 200.358117449767 200.3519303911
 3283 200.358162362133 200.35197530208
 3293 200.3581816228 200.351994562151
 3303 200.358153416333 200.351966356556
 3313 200.358100112433 200.351913054302
 3323 200.358057197933 200.351870141127
 3333 200.358022756667 200.351835700924
 3343 200.358021838667 200.351834782952
 3353 200.358099691867 200.351912633748
 3363 200.358173049533 200.35198598915
 3373 200.3581650556 200.351977995463
 3383 200.358123227633 200.351936168788
 3392 200.358107586967 200.351920528604
 3402 200.358117433867 200.3519303752
 3412 200.358133688167 200.351946628998
 3422 200.358201729267 200.352014667997
 3432 200.358300949133 200.3521138848
 3442 200.358342628033 200.352155562413
 3452 200.358340299533 200.352153233985
