10-Dec-18 01:48:11 PM	-4.527900E-7
10-Dec-18 01:48:14 PM	-3.754800E-7
10-Dec-18 01:48:17 PM	-3.915100E-7
10-Dec-18 01:48:20 PM	-3.994600E-7
10-Dec-18 01:48:23 PM	-4.454400E-7
10-Dec-18 01:48:26 PM	-4.635600E-7
10-Dec-18 01:48:29 PM	-3.457500E-7
10-Dec-18 01:48:32 PM	-2.901600E-7
10-Dec-18 01:48:35 PM	-1.897000E-7
10-Dec-18 01:48:38 PM	-7.919000E-8
10-Dec-18 01:48:41 PM	3.537000E-8
10-Dec-18 01:48:44 PM	2.371000E-8
10-Dec-18 01:48:47 PM	-1.206300E-7
10-Dec-18 01:48:50 PM	-2.549100E-7
10-Dec-18 01:48:53 PM	-2.971200E-7
10-Dec-18 01:48:56 PM	-3.142000E-7
10-Dec-18 01:48:59 PM	-2.952500E-7
10-Dec-18 01:49:02 PM	-2.557400E-7
10-Dec-18 01:49:05 PM	-2.586600E-7
10-Dec-18 01:49:08 PM	-2.692700E-7
10-Dec-18 01:49:11 PM	-2.989500E-7
10-Dec-18 01:49:14 PM	-3.341500E-7
10-Dec-18 01:49:17 PM	-2.901100E-7
10-Dec-18 01:49:20 PM	-2.207600E-7
10-Dec-18 01:49:23 PM	-1.871600E-7
10-Dec-18 01:49:26 PM	-1.706900E-7
10-Dec-18 01:49:30 PM	-1.100200E-7
10-Dec-18 01:49:33 PM	-8.670000E-8
10-Dec-18 01:49:36 PM	-4.857000E-8
10-Dec-18 01:49:39 PM	-1.818000E-8
10-Dec-18 01:49:42 PM	-3.090000E-9
10-Dec-18 01:49:45 PM	5.300000E-9
10-Dec-18 01:49:48 PM	3.161000E-8
10-Dec-18 01:49:51 PM	9.024000E-8
10-Dec-18 01:49:54 PM	2.655200E-7
10-Dec-18 01:49:57 PM	1.810300E-7
10-Dec-18 01:50:00 PM	1.813600E-7
10-Dec-18 01:50:03 PM	9.808000E-8
10-Dec-18 01:50:06 PM	2.304000E-8
10-Dec-18 01:50:09 PM	-2.183000E-8
10-Dec-18 01:50:12 PM	6.266000E-8
10-Dec-18 01:50:15 PM	7.084000E-8
10-Dec-18 01:50:18 PM	1.104100E-7
10-Dec-18 01:50:21 PM	1.681000E-7
10-Dec-18 01:50:24 PM	1.723000E-7
10-Dec-18 01:50:27 PM	2.031900E-7
10-Dec-18 01:50:30 PM	2.598800E-7
10-Dec-18 01:50:33 PM	9.038600E-7
10-Dec-18 01:50:36 PM	3.827700E-6
10-Dec-18 01:50:39 PM	7.085070E-6
10-Dec-18 01:50:42 PM	8.284900E-6
10-Dec-18 01:50:45 PM	1.012622E-5
10-Dec-18 01:50:48 PM	1.337121E-5
10-Dec-18 01:50:51 PM	1.669363E-5
10-Dec-18 01:50:54 PM	1.852826E-5
10-Dec-18 01:50:57 PM	1.949799E-5
10-Dec-18 01:51:00 PM	1.894231E-5
10-Dec-18 01:51:03 PM	2.012595E-5
10-Dec-18 01:51:06 PM	2.225237E-5
10-Dec-18 01:51:09 PM	2.348142E-5
10-Dec-18 01:51:12 PM	2.542906E-5
10-Dec-18 01:51:15 PM	2.791271E-5
10-Dec-18 01:51:18 PM	2.817309E-5
10-Dec-18 01:51:21 PM	2.802367E-5
10-Dec-18 01:51:24 PM	2.928897E-5
10-Dec-18 01:51:27 PM	3.118644E-5
10-Dec-18 01:51:30 PM	3.318171E-5
10-Dec-18 01:51:33 PM	3.378911E-5
10-Dec-18 01:51:36 PM	3.547333E-5
10-Dec-18 01:51:39 PM	3.711301E-5
10-Dec-18 01:51:42 PM	3.787525E-5
10-Dec-18 01:51:45 PM	3.879171E-5
10-Dec-18 01:51:48 PM	4.030590E-5
10-Dec-18 01:51:51 PM	4.109041E-5
10-Dec-18 01:51:54 PM	4.169736E-5
10-Dec-18 01:51:57 PM	4.306077E-5
10-Dec-18 01:52:00 PM	4.395231E-5
10-Dec-18 01:52:03 PM	4.447318E-5
10-Dec-18 01:52:06 PM	4.498592E-5
10-Dec-18 01:52:09 PM	4.645469E-5
10-Dec-18 01:52:12 PM	4.649525E-5
10-Dec-18 01:52:15 PM	4.700589E-5
